codigo_ocorrencia1,ocorrencia_classificacao,ocorrencia_cidade,ocorrencia_uf,ocorrencia_aerodromo,ocorrencia_dia,ocorrencia_hora,Dia,Mes,Ano
79552,INCIDENTE,TERESÓPOLIS,RJ,****,19/09/2020,15:05:00,19,09,2020
79554,INCIDENTE,SOROCABA,SP,SDCO,19/09/2020,14:20:00,19,09,2020
79559,ACIDENTE,BRUSQUE,SC,*****,19/09/2020,19:56:00,19,09,2020
79555,ACIDENTE,FORMOSA,GO,SWFR,20/09/2020,18:44:00,20,09,2020
79591,INCIDENTE,MANAUS,AM,SBEG,20/09/2020,18:50:00,20,09,2020
79565,ACIDENTE,NOVO PROGRESSO,PA,****,23/09/2020,17:55:00,23,09,2020
79587,INCIDENTE,CONFINS,MG,SBCF,25/09/2020,11:00:00,25,09,2020
79586,INCIDENTE,TEFÉ,AM,SBTF,26/09/2020,15:56:00,26,09,2020
79566,INCIDENTE GRAVE,REGENTE FEIJÓ,SP,SDYJ,27/09/2020,19:33:00,27,09,2020
79571,INCIDENTE,BRASÍLIA,DF,SBBR,27/09/2020,22:39:00,27,09,2020
79570,INCIDENTE,LINS,SP,****,29/09/2020,18:30:00,29,09,2020
79572,ACIDENTE,SANTA TEREZINHA,MT,****,29/09/2020,19:15:00,29,09,2020
79573,INCIDENTE,PIRAJUÍ,SP,****,29/09/2020,18:30:00,29,09,2020
79568,ACIDENTE,CAMAPUÃ,MS,****,30/09/2020,10:50:00,30,09,2020
79569,INCIDENTE,LONDRINA,PR,SSOK,30/09/2020,13:15:00,30,09,2020
79589,INCIDENTE GRAVE,FORTALEZA,CE,SBFZ,30/09/2020,17:26:00,30,09,2020
79575,INCIDENTE,SÃO PAULO,SP,SBSP,01/10/2020,20:05:00,01,10,2020
79580,ACIDENTE,BRAGANÇA PAULISTA,SP,SBBP,01/10/2020,20:08:00,01,10,2020
79574,ACIDENTE,NOVA ANDRADINA,MS,****,02/10/2020,09:20:00,02,10,2020
79577,INCIDENTE,CRUZ,CE,*****,02/10/2020,16:18:00,02,10,2020
79584,INCIDENTE,CAMPINAS,SP,SBKP,02/10/2020,19:02:00,02,10,2020
79588,INCIDENTE,CAMPINAS,SP,SBKP,02/10/2020,10:50:00,02,10,2020
79582,INCIDENTE,LONDRINA,PR,SBLO,03/10/2020,16:35:00,03,10,2020
79608,ACIDENTE,PARAGOMINAS,PA,****,04/10/2020,12:00:00,04,10,2020
79585,INCIDENTE,SÃO PAULO,SP,SBMT,06/10/2020,15:25:00,06,10,2020
80006,ACIDENTE,TRINDADE,GO,****,06/10/2020,18:00:00,06,10,2020
79592,INCIDENTE,ARAÇATUBA,SP,SBAU,07/10/2020,15:30:00,07,10,2020
79595,ACIDENTE,PIRAQUARA,PR,SISY,07/10/2020,14:55:00,07,10,2020
79599,ACIDENTE,CORUMBÁ,MS,****,08/10/2020,16:00:00,08,10,2020
79600,ACIDENTE,POCONÉ,MT,****,10/10/2020,13:30:00,10,10,2020
79598,ACIDENTE,ROSANA,SP,****,11/10/2020,11:20:00,11,10,2020
79609,INCIDENTE GRAVE,CUIABÁ,MT,****,13/10/2020,18:45:00,13,10,2020
79601,INCIDENTE,SÃO JOSÉ DOS CAMPOS,SP,SBSJ,14/10/2020,12:06:00,14,10,2020
79728,INCIDENTE,FLORIANÓPOLIS,SC,****,14/10/2020,13:59:00,14,10,2020
79605,ACIDENTE,PRIMAVERA DO LESTE,MT,SWPY,15/10/2020,15:40:00,15,10,2020
79621,ACIDENTE,RIO CLARO,RJ,****,15/10/2020,11:00:00,15,10,2020
79606,INCIDENTE,MACAPÁ,AP,SBMQ,16/10/2020,17:45:00,16,10,2020
79618,INCIDENTE,CANTÁ,RR,SWPD,16/10/2020,17:30:00,16,10,2020
79619,ACIDENTE,FEIJÓ,AC,****,16/10/2020,20:00:00,16,10,2020
79620,ACIDENTE,URUGUAIANA,RS,****,16/10/2020,14:30:00,16,10,2020
79607,ACIDENTE,RAPOSA,MA,****,17/10/2020,12:30:00,17,10,2020
79617,INCIDENTE,LÁBREA,AM,SWLB,19/10/2020,12:39:00,19,10,2020
79624,INCIDENTE,RIO DE JANEIRO,RJ,SBGL,19/10/2020,19:00:00,19,10,2020
79625,INCIDENTE GRAVE,CASCAVEL,PR,SBCA,19/10/2020,20:35:00,19,10,2020
79623,INCIDENTE GRAVE,CARAZINHO,RS,SSKZ,21/10/2020,14:40:00,21,10,2020
79626,INCIDENTE,MARINGÁ,PR,SBMG,21/10/2020,13:47:00,21,10,2020
79632,INCIDENTE,TABATINGA,AM,SBTT,22/10/2020,19:54:00,22,10,2020
79627,ACIDENTE,BIRITIBA-MIRIM,SP,SDIH,24/10/2020,18:50:00,24,10,2020
79634,INCIDENTE,CAMPOS DOS GOYTACAZES,RJ,****,26/10/2020,15:57:00,26,10,2020
79637,INCIDENTE,JOINVILLE,SC,SBJV,26/10/2020,16:44:00,26,10,2020
79639,INCIDENTE,RIBEIRÃO PRETO,SP,SBRP,28/10/2020,16:15:00,28,10,2020
79645,ACIDENTE,ALTO ALEGRE,RR,****,28/10/2020,12:25:00,28,10,2020
79636,ACIDENTE,PALMAS,TO,****,29/10/2020,20:00:00,29,10,2020
79644,INCIDENTE,BELÉM,PA,SBJC,29/10/2020,19:28:00,29,10,2020
79640,ACIDENTE,IGARATINGA,MG,SSDK,30/10/2020,20:50:00,30,10,2020
79641,INCIDENTE GRAVE,CAUCAIA,CE,****,30/10/2020,15:45:00,30,10,2020
79646,INCIDENTE,BELÉM,PA,SBBE,30/10/2020,12:17:00,30,10,2020
79651,ACIDENTE,BRASÍLIA,DF,SSGP,30/10/2020,14:00:00,30,10,2020
79647,INCIDENTE,PORTO ALEGRE,RS,SBPA,01/11/2020,18:20:00,01,11,2020
79648,INCIDENTE,PORTO SEGURO,BA,SBPS,04/11/2020,16:18:00,04,11,2020
79649,INCIDENTE,CAMPINAS,SP,SBKP,04/11/2020,22:39:00,04,11,2020
79650,INCIDENTE,TAPES,RS,****,05/11/2020,16:30:00,05,11,2020
79652,INCIDENTE,CONFINS,MG,SBCF,06/11/2020,14:20:00,06,11,2020
79663,INCIDENTE GRAVE,ANANINDEUA,PA,SBBE,06/11/2020,14:57:00,06,11,2020
79675,INCIDENTE,SÃO FRANCISCO DO SUL,SC,****,06/11/2020,14:30:00,06,11,2020
79664,INCIDENTE,BOITUVA,SP,****,07/11/2020,09:39:00,07,11,2020
79874,ACIDENTE,ARAPONGAS,PR,****,08/11/2020,21:00:00,08,11,2020
79667,INCIDENTE,RIO DE JANEIRO,RJ,SBGL,11/11/2020,01:20:00,11,11,2020
79681,INCIDENTE,BOM RETIRO,SC,****,11/11/2020,17:00:00,11,11,2020
79666,INCIDENTE,BELÉM,PA,SBBE,12/11/2020,19:30:00,12,11,2020
79674,INCIDENTE,RIO DE JANEIRO,RJ,SBGL,13/11/2020,06:39:00,13,11,2020
79668,INCIDENTE,SÃO LUÍS,MA,SBSL,14/11/2020,12:12:00,14,11,2020
79669,ACIDENTE,SÃO PEDRO,SP,****,14/11/2020,14:20:00,14,11,2020
79670,INCIDENTE,PORTO SEGURO,BA,SBPS,14/11/2020,23:16:00,14,11,2020
79671,ACIDENTE,SÃO MIGUEL DO IGUAÇU,PR,****,14/11/2020,12:40:00,14,11,2020
79673,INCIDENTE,RIO DE JANEIRO,RJ,SBGL,15/11/2020,22:52:00,15,11,2020
79680,INCIDENTE,FLORIANÓPOLIS,SC,SBFL,15/11/2020,01:40:00,15,11,2020
79672,INCIDENTE,IGARASSU,PE,SIFC,16/11/2020,10:50:00,16,11,2020
79678,ACIDENTE,VILA BELA DA SANTÍSSIMA TRINDADE,MT,****,16/11/2020,14:15:00,16,11,2020
79683,INCIDENTE,CRUZEIRO DO SUL,AC,SBCZ,16/11/2020,22:00:00,16,11,2020
79679,INCIDENTE,GUARULHOS,SP,SBGR,17/11/2020,16:00:00,17,11,2020
79684,INCIDENTE,PORTO ALEGRE,RS,SBPA,17/11/2020,20:18:00,17,11,2020
79730,INCIDENTE,SÃO PAULO,SP,****,17/11/2020,16:00:00,17,11,2020
79685,ACIDENTE,IPIXUNA DO PARÁ,PA,*****,19/11/2020,15:00:00,19,11,2020
79687,INCIDENTE,ALTAMIRA,PA,SBIH,19/11/2020,17:26:00,19,11,2020
79700,INCIDENTE,BRASÍLIA,DF,SBBR,20/11/2020,00:15:00,20,11,2020
79689,INCIDENTE,QUERÊNCIA,MT,*****,23/11/2020,16:30:00,23,11,2020
79698,INCIDENTE,MACEIÓ,AL,SBMO,23/11/2020,10:35:00,23,11,2020
79706,INCIDENTE,BELO HORIZONTE,MG,SBPR,23/11/2020,14:00:00,23,11,2020
79690,INCIDENTE GRAVE,PORTO NACIONAL,TO,SWEJ,24/11/2020,20:00:00,24,11,2020
79709,INCIDENTE,MANAUS,AM,SBEG,24/11/2020,01:00:00,24,11,2020
79688,INCIDENTE,TRÊS MARIAS,MG,SNAS,25/11/2020,15:40:00,25,11,2020
79704,INCIDENTE,RIO DE JANEIRO,RJ,SBGL,25/11/2020,13:07:00,25,11,2020
79691,INCIDENTE GRAVE,BELO HORIZONTE,MG,SBBH,26/11/2020,20:10:00,26,11,2020
79694,INCIDENTE,BRASÍLIA,DF,SBBR,26/11/2020,10:28:00,26,11,2020
79692,ACIDENTE,CATANDUVA,SP,SDCD,28/11/2020,12:50:00,28,11,2020
79703,INCIDENTE,JOÃO PESSOA,PB,SBJP,28/11/2020,16:00:00,28,11,2020
79696,INCIDENTE GRAVE,QUIRINÓPOLIS,GO,****,29/11/2020,10:00:00,29,11,2020
79697,ACIDENTE,POCONÉ,MT,****,30/11/2020,18:00:00,30,11,2020
79699,INCIDENTE,GUARULHOS,SP,SBGR,30/11/2020,17:00:00,30,11,2020
79750,INCIDENTE,GOIÂNIA,GO,SBNV,01/12/2020,11:30:00,01,12,2020
79701,ACIDENTE,QUATRO BARRAS,PR,****,02/12/2020,16:35:00,02,12,2020
79702,INCIDENTE,RIO DE JANEIRO,RJ,SBGL,02/12/2020,16:30:00,02,12,2020
79739,INCIDENTE GRAVE,SÃO PAULO,SP,SBSP,03/12/2020,14:42:00,03,12,2020
79705,INCIDENTE GRAVE,SOROCABA,SP,SDCO,04/12/2020,15:30:00,04,12,2020
79707,INCIDENTE,RIO DE JANEIRO,RJ,SBRJ,05/12/2020,12:25:00,05,12,2020
79712,INCIDENTE GRAVE,BOM JESUS,PI,****,06/12/2020,11:00:00,06,12,2020
79713,ACIDENTE,SANTA VITÓRIA DO PALMAR,RS,****,06/12/2020,13:15:00,06,12,2020
79711,INCIDENTE,PORTO VELHO,RO,SBPV,08/12/2020,04:23:00,08,12,2020
79714,INCIDENTE,RIO DE JANEIRO,RJ,9PAA,08/12/2020,14:50:00,08,12,2020
79717,ACIDENTE,NÃO IDENTIFICADA,MT,****,08/12/2020,17:00:00,08,12,2020
79725,INCIDENTE,LONDRINA,PR,SBLO,08/12/2020,18:55:00,08,12,2020
79716,INCIDENTE GRAVE,NÃO IDENTIFICADA,MS,****,09/12/2020,19:50:00,09,12,2020
79720,ACIDENTE,SANT'ANA DO LIVRAMENTO,RS,****,09/12/2020,21:30:00,09,12,2020
79718,INCIDENTE GRAVE,SÃO PAULO,SP,SBMT,11/12/2020,13:50:00,11,12,2020
79724,ACIDENTE,ANGRA DOS REIS,RJ,****,11/12/2020,21:15:00,11,12,2020
79719,ACIDENTE,RIO BRILHANTE,MS,****,12/12/2020,18:00:00,12,12,2020
79722,INCIDENTE GRAVE,PERDIZES,MG,****,12/12/2020,17:22:00,12,12,2020
79723,ACIDENTE,SÃO JOSÉ DOS PINHAIS,PR,SSUL,13/12/2020,16:15:00,13,12,2020
79726,INCIDENTE GRAVE,BELO HORIZONTE,MG,SBPR,13/12/2020,13:41:00,13,12,2020
79729,ACIDENTE,TAILÂNDIA,PA,****,15/12/2020,20:00:00,15,12,2020
79738,INCIDENTE,ITUMBIARA,GO,*****,16/12/2020,20:30:00,16,12,2020
79737,INCIDENTE,BELO HORIZONTE,MG,SBBH,17/12/2020,17:13:00,17,12,2020
79740,INCIDENTE,RIO LARGO,AL,SBMO,17/12/2020,14:26:00,17,12,2020
79741,INCIDENTE,BELO HORIZONTE,MG,SBBH,18/12/2020,22:57:00,18,12,2020
79742,ACIDENTE,SANTA HELENA DE GOIÁS,GO,****,18/12/2020,14:00:00,18,12,2020
79743,ACIDENTE,GOIATUBA,GO,****,18/12/2020,13:00:00,18,12,2020
79744,INCIDENTE,BELO HORIZONTE,MG,SBCF,18/12/2020,02:34:00,18,12,2020
79752,INCIDENTE,SALVADOR,BA,****,19/12/2020,15:30:00,19,12,2020
79785,INCIDENTE,MANAUS,AM,SBEG,19/12/2020,12:37:00,19,12,2020
79746,INCIDENTE,MANAUS,AM,SWFN,20/12/2020,20:40:00,20,12,2020
79745,INCIDENTE,MARABÁ,PA,SBMA,21/12/2020,08:47:00,21,12,2020
79759,INCIDENTE,PORTO ALEGRE,RS,SBPA,21/12/2020,23:14:00,21,12,2020
79766,INCIDENTE GRAVE,JUIZ DE FORA,MG,SBJF,21/12/2020,16:20:00,21,12,2020
79799,INCIDENTE,MUITOS CAPÕES,RS,****,21/12/2020,13:30:00,21,12,2020
79776,ACIDENTE,UBERLÂNDIA,MG,SBUL,22/12/2020,21:21:00,22,12,2020
79748,ACIDENTE,SANTANA DO LIVRAMENTO,RS,####,23/12/2020,13:30:00,23,12,2020
79787,INCIDENTE,FORTALEZA,CE,SBFZ,23/12/2020,18:30:00,23,12,2020
79749,ACIDENTE,MARITUBA,PA,****,26/12/2020,12:05:00,26,12,2020
79751,ACIDENTE,PRESIDENTE CASTELO BRANCO,PR,SSXO,27/12/2020,12:30:00,27,12,2020
79754,INCIDENTE GRAVE,NOVA MARINGÁ,MT,****,28/12/2020,13:00:00,28,12,2020
79800,INCIDENTE,SÃO PAULO,SP,SBMT,28/12/2020,10:15:00,28,12,2020
79824,ACIDENTE,RIO PARANAÍBA,MG,SNRP,28/12/2020,17:00:00,28,12,2020
79753,INCIDENTE GRAVE,GOIATUBA,GO,****,29/12/2020,12:00:00,29,12,2020
79755,ACIDENTE,MATO RICO,PR,****,29/12/2020,10:30:00,29,12,2020
79769,INCIDENTE GRAVE,MANOEL URBANO,AC,SIMB,29/12/2020,18:30:00,29,12,2020
79804,INCIDENTE,CAMPINAS,SP,SBKP,29/12/2020,19:00:00,29,12,2020
79757,INCIDENTE GRAVE,LAGOA DA CONFUSÃO,TO,****,30/12/2020,18:30:00,30,12,2020
79802,INCIDENTE,RIO DE JANEIRO,RJ,SBGL,30/12/2020,00:54:00,30,12,2020
79756,INCIDENTE GRAVE,VICENTINA,MS,****,31/12/2020,09:00:00,31,12,2020
79844,INCIDENTE,RIO DE JANEIRO,RJ,SBJR,31/12/2020,13:24:00,31,12,2020
79758,INCIDENTE,SÃO PAULO,SP,****,02/01/2021,18:30:00,02,01,2021
79949,ACIDENTE,DIAMANTINA,MG,SNDT,02/01/2021,11:51:00,02,01,2021
79786,INCIDENTE,JOÃO PESSOA,PB,****,03/01/2021,13:58:00,03,01,2021
79770,INCIDENTE,CUIABÁ,MT,SBCY,04/01/2021,15:03:00,04,01,2021
79808,INCIDENTE,CONFINS,MG,SBCF,04/01/2021,13:50:00,04,01,2021
79798,ACIDENTE,GUARÁ,SP,****,05/01/2021,20:30:00,05,01,2021
79823,ACIDENTE,IRACEMA,RR,****,05/01/2021,20:07:00,05,01,2021
79784,INCIDENTE,CAMPO GRANDE,MS,SSKG,06/01/2021,11:48:00,06,01,2021
79803,INCIDENTE,BOA VISTA,RR,SBBV,06/01/2021,21:41:00,06,01,2021
79809,INCIDENTE,GUARULHOS,SP,SBGR,06/01/2021,12:48:00,06,01,2021
79811,ACIDENTE,VILA VELHA,ES,SIVU,06/01/2021,13:50:00,06,01,2021
79814,ACIDENTE,DIVINÓPOLIS,MG,SNDV,06/01/2021,14:30:00,06,01,2021
79801,INCIDENTE GRAVE,CANTÁ,RR,SWPD,07/01/2021,12:35:00,07,01,2021
79805,INCIDENTE,GUARULHOS,SP,SBGR,07/01/2021,02:05:00,07,01,2021
79865,INCIDENTE,GOVERNADOR VALADARES,MG,SBGV,07/01/2021,15:31:00,07,01,2021
79812,INCIDENTE,CAMPO GRANDE,MS,SBCG,08/01/2021,13:12:00,08,01,2021
79841,INCIDENTE,BELO HORIZONTE,MG,SBBH,08/01/2021,14:05:00,08,01,2021
79850,INCIDENTE,FORTALEZA,CE,SBFZ,09/01/2021,11:00:00,09,01,2021
79810,INCIDENTE GRAVE,CONCÓRDIA,SC,SSCK,10/01/2021,13:00:00,10,01,2021
79821,INCIDENTE,SANTARÉM,PA,SBSN,10/01/2021,03:26:00,10,01,2021
79816,INCIDENTE,GUARULHOS,SP,SBGR,11/01/2021,11:50:00,11,01,2021
79818,ACIDENTE,CANARANA,MT,SWEK,13/01/2021,20:00:00,13,01,2021
79819,INCIDENTE GRAVE,CAMPO GRANDE,MS,SSIE,14/01/2021,20:00:00,14,01,2021
79820,INCIDENTE,NOVA LIMA,MG,SJLY,14/01/2021,09:27:00,14,01,2021
79822,INCIDENTE,UBERLÂNDIA,MG,SBUL,14/01/2021,22:40:00,14,01,2021
79830,INCIDENTE,NOVA LIMA,MG,SJLY,14/01/2021,09:27:00,14,01,2021
79917,INCIDENTE GRAVE,IBITINGA,SP,SDIG,17/01/2021,15:15:00,17,01,2021
79825,ACIDENTE,BARREIROS,PE,****,18/01/2021,21:20:00,18,01,2021
79827,INCIDENTE,SÃO PAULO,SP,SBSP,19/01/2021,16:20:00,19,01,2021
79829,INCIDENTE,PARÁ DE MINAS,MG,SNPA,19/01/2021,20:10:00,19,01,2021
79831,INCIDENTE GRAVE,CURITIBA,PR,SBCT,19/01/2021,12:50:00,19,01,2021
79826,INCIDENTE,SALVADOR,BA,SBSV,20/01/2021,08:10:00,20,01,2021
79834,INCIDENTE,JOINVILLE,SC,SBJV,21/01/2021,19:00:00,21,01,2021
79836,INCIDENTE,RECIFE,PE,SBRF,21/01/2021,16:40:00,21,01,2021
79839,INCIDENTE,CAMPO GRANDE,MS,SBCG,21/01/2021,22:20:00,21,01,2021
79833,ACIDENTE,LEME,SP,****,22/01/2021,11:50:00,22,01,2021
79837,INCIDENTE,CAMPINAS,SP,SBKP,23/01/2021,15:30:00,23,01,2021
79845,INCIDENTE,DIVINÓPOLIS,MG,SNDV,23/01/2021,13:10:00,23,01,2021
79835,INCIDENTE,CAMPINAS,SP,SBKP,24/01/2021,19:00:00,24,01,2021
79840,ACIDENTE,PORTO NACIONAL,TO,****,24/01/2021,10:30:00,24,01,2021
79847,INCIDENTE GRAVE,RESENDE,RJ,SDRS,24/01/2021,17:05:00,24,01,2021
79862,INCIDENTE,SALVADOR,BA,SBSV,24/01/2021,11:50:00,24,01,2021
79846,ACIDENTE,FOZ DO IGUAÇU,PR,SSFE,25/01/2021,15:00:00,25,01,2021
79848,INCIDENTE GRAVE,SORRISO,MT,****,25/01/2021,18:00:00,25,01,2021
79843,INCIDENTE,VITÓRIA,ES,SBVT,26/01/2021,17:02:00,26,01,2021
79852,ACIDENTE,SERRA AZUL,SP,****,27/01/2021,19:30:00,27,01,2021
79849,INCIDENTE GRAVE,FRUTAL,MG,****,28/01/2021,13:00:00,28,01,2021
79866,ACIDENTE,ALMEIRIM,PA,****,28/01/2021,15:55:00,28,01,2021
79851,INCIDENTE GRAVE,BRASÍLIA,DF,****,29/01/2021,12:15:00,29,01,2021
79868,INCIDENTE,CAMPINAS,SP,SBKP,30/01/2021,03:51:00,30,01,2021
79854,ACIDENTE,OURILÂNDIA DO NORTE,PA,****,31/01/2021,20:30:00,31,01,2021
79869,INCIDENTE,MONTES CLAROS,MG,SBMK,31/01/2021,12:11:00,31,01,2021
79859,ACIDENTE,VIAMÃO,RS,****,01/02/2021,09:20:00,01,02,2021
79857,ACIDENTE,SÃO FÉLIX DO XINGU,PA,****,02/02/2021,12:00:00,02,02,2021
79858,ACIDENTE,SÃO FÉLIX DO XINGU,PA,*****,02/02/2021,13:11:00,02,02,2021
79860,ACIDENTE,MOSSÂMEDES,GO,****,02/02/2021,13:00:00,02,02,2021
79877,INCIDENTE,RIBEIRÃO PRETO,SP,SBRP,02/02/2021,20:50:00,02,02,2021
79880,INCIDENTE,CAMPINAS,SP,SBKP,02/02/2021,16:33:00,02,02,2021
79864,ACIDENTE,MUCAJAÍ,RR,****,03/02/2021,17:05:00,03,02,2021
79863,ACIDENTE,BARREIRAS,BA,****,04/02/2021,13:20:00,04,02,2021
79876,INCIDENTE,BRASÍLIA,DF,SBBR,04/02/2021,00:20:00,04,02,2021
79878,INCIDENTE,FLORIANÓPOLIS,SC,SBFL,05/02/2021,07:30:00,05,02,2021
79881,INCIDENTE GRAVE,CABO FRIO,RJ,SBCB,05/02/2021,21:00:00,05,02,2021
80072,INCIDENTE,LUZIÂNIA,GO,SJGL,05/02/2021,14:00:00,05,02,2021
79867,INCIDENTE,NAVEGANTES,SC,SBNF,06/02/2021,14:51:00,06,02,2021
79870,ACIDENTE,FORTALEZA DOS VALOS,RS,****,06/02/2021,19:45:00,06,02,2021
79872,INCIDENTE,ALEGRETE,RS,****,06/02/2021,16:00:00,06,02,2021
79879,INCIDENTE,GUARULHOS,SP,SBGR,07/02/2021,20:00:00,07,02,2021
79871,INCIDENTE,SÃO GABRIEL,RS,****,08/02/2021,11:20:00,08,02,2021
79875,INCIDENTE,SÃO JOSÉ DOS PINHAIS,PR,SBCT,08/02/2021,20:00:00,08,02,2021
79882,INCIDENTE GRAVE,MANDAGUAÇU,PR,****,10/02/2021,13:40:00,10,02,2021
79883,INCIDENTE,CAMPINAS,SP,SBKP,10/02/2021,03:51:00,10,02,2021
79887,INCIDENTE,VARGINHA,MG,SBVG,10/02/2021,15:30:00,10,02,2021
79886,INCIDENTE,CAMPINAS,SP,SBKP,12/02/2021,03:20:00,12,02,2021
79889,ACIDENTE,SÃO DESIDÉRIO,BA,****,12/02/2021,13:00:00,12,02,2021
79890,ACIDENTE,CONCEIÇÃO DAS ALAGOAS,MG,****,12/02/2021,16:00:00,12,02,2021
79885,ACIDENTE,NOVO PROGRESSO,PA,****,13/02/2021,18:40:00,13,02,2021
79899,INCIDENTE,PORTO ALEGRE,RS,SBPA,15/02/2021,19:40:00,15,02,2021
79888,INCIDENTE,CAMPINAS,SP,SDAM,16/02/2021,17:20:00,16,02,2021
79892,INCIDENTE GRAVE,SÃO LOURENÇO DO SUL,RS,****,16/02/2021,15:30:00,16,02,2021
79894,ACIDENTE,SÃO DESIDÉRIO,BA,****,16/02/2021,11:30:00,16,02,2021
79897,INCIDENTE,SALVADOR,BA,SBSV,17/02/2021,22:30:00,17,02,2021
79901,INCIDENTE,RIO DE JANEIRO,RJ,SBGL,17/02/2021,00:15:00,17,02,2021
79893,INCIDENTE GRAVE,MARINGÁ,PR,****,18/02/2021,09:40:00,18,02,2021
79902,INCIDENTE,SÃO PAULO,SP,SBGR,18/02/2021,09:15:00,18,02,2021
79905,INCIDENTE,SALVADOR,BA,SBSV,19/02/2021,22:30:00,19,02,2021
79906,INCIDENTE,PARANAIGUARA,GO,*****,19/02/2021,12:00:00,19,02,2021
79907,ACIDENTE,CAMPO NOVO DO PARECIS,MT,****,19/02/2021,21:30:00,19,02,2021
79910,INCIDENTE GRAVE,ALTO ALEGRE,RR,SJYG,19/02/2021,13:30:00,19,02,2021
79916,INCIDENTE,OURILÂNDIA DO NORTE,PA,****,19/02/2021,19:10:00,19,02,2021
79903,ACIDENTE,MARCELÂNDIA,MT,****,20/02/2021,19:30:00,20,02,2021
79904,INCIDENTE,MACEIÓ,AL,SBMO,20/02/2021,19:33:00,20,02,2021
79911,ACIDENTE,FORMIGA,MG,SWVW,20/02/2021,18:00:00,20,02,2021
79919,INCIDENTE,RIO DE JANEIRO,RJ,SBGL,21/02/2021,23:06:00,21,02,2021
79922,INCIDENTE GRAVE,SANTO ÂNGELO,RS,SBNM,22/02/2021,10:45:00,22,02,2021
79909,ACIDENTE,MIRASSOL D'OESTE,MT,SWRW,23/02/2021,10:20:00,23,02,2021
79912,INCIDENTE,PORTO ALEGRE,RS,SBPA,23/02/2021,16:12:00,23,02,2021
79914,INCIDENTE,BELO HORIZONTE,MG,SBBH,24/02/2021,11:10:00,24,02,2021
79920,INCIDENTE,PORTO ALEGRE,RS,SBPA,24/02/2021,02:57:00,24,02,2021
79926,INCIDENTE,RIO DE JANEIRO,RJ,SBGL,24/02/2021,16:00:00,24,02,2021
79921,INCIDENTE,ELDORADO DO SUL,RS,SIXE,25/02/2021,10:15:00,25,02,2021
79925,INCIDENTE,CAMPOS DOS GOYTACAZES,RJ,SBCP,25/02/2021,13:28:00,25,02,2021
79956,ACIDENTE,NÃO IDENTIFICADA,***,*****,26/02/2021,11:00:00,26,02,2021
79924,INCIDENTE GRAVE,AMERICANA,SP,SDAI,28/02/2021,15:30:00,28,02,2021
79927,INCIDENTE,CONFINS,MG,SBCF,28/02/2021,18:32:00,28,02,2021
79948,INCIDENTE,BELÉM,PA,SBBE,01/03/2021,23:00:00,01,03,2021
79947,ACIDENTE,ARARAS,SP,SDAA,02/03/2021,15:30:00,02,03,2021
79950,INCIDENTE,RIO DE JANEIRO,RJ,SBGL,02/03/2021,09:45:00,02,03,2021
79943,INCIDENTE,IBOTIRAMA,BA,SNIT,03/03/2021,11:30:00,03,03,2021
79951,INCIDENTE,BELÉM,PA,SBBE,03/03/2021,15:45:00,03,03,2021
79953,ACIDENTE,CORRENTINA,BA,****,03/03/2021,09:00:00,03,03,2021
79954,INCIDENTE,SÃO LUÍS,MA,SBSL,04/03/2021,20:40:00,04,03,2021
79955,INCIDENTE,ITAITUBA,PA,SBIH,04/03/2021,17:14:00,04,03,2021
79958,INCIDENTE,VITÓRIA,ES,SBVT,07/03/2021,23:40:00,07,03,2021
79959,INCIDENTE,RECIFE,PE,SBRF,07/03/2021,14:13:00,07,03,2021
79960,INCIDENTE,CAMPINAS,SP,SBKP,07/03/2021,18:32:00,07,03,2021
79957,INCIDENTE,CONFINS,MG,SBBH,08/03/2021,03:15:00,08,03,2021
79963,INCIDENTE GRAVE,SORRISO,MT,****,08/03/2021,17:00:00,08,03,2021
79961,ACIDENTE,AMERICANA,SP,SDAI,09/03/2021,19:30:00,09,03,2021
79962,INCIDENTE GRAVE,BARÃO DE MELGAÇO,MT,SJIJ,09/03/2021,18:45:00,09,03,2021
79970,ACIDENTE,QUIRINÓPOLIS,GO,****,09/03/2021,11:30:00,09,03,2021
79974,INCIDENTE,BRASÍLIA,DF,SBBR,10/03/2021,20:30:00,10,03,2021
79976,ACIDENTE,ARAGUAIANA,MT,*****,10/03/2021,20:30:00,10,03,2021
79966,INCIDENTE GRAVE,PORTO VELHO,RO,****,11/03/2021,12:20:00,11,03,2021
79971,ACIDENTE,BARRA DO BUGRES,MT,*****,11/03/2021,12:30:00,11,03,2021
79978,INCIDENTE,CAMPINAS,SP,SBKP,12/03/2021,22:30:00,12,03,2021
79968,INCIDENTE GRAVE,IGARATÁ,SP,****,13/03/2021,20:00:00,13,03,2021
79969,ACIDENTE,CONQUISTA,MG,****,13/03/2021,12:57:00,13,03,2021
80053,INCIDENTE,SÃO PAULO,SP,SBGR,13/03/2021,23:55:00,13,03,2021
79972,INCIDENTE,ALTA FLORESTA,MT,SBAT,14/03/2021,19:47:00,14,03,2021
79973,ACIDENTE,ERECHIM,RS,*****,14/03/2021,14:35:00,14,03,2021
79981,INCIDENTE,ALMEIRIM,PA,SBMD,14/03/2021,17:05:00,14,03,2021
80041,INCIDENTE,GUARULHOS,SP,SBGR,14/03/2021,20:08:00,14,03,2021
79975,INCIDENTE,MANAUS,AM,SBEG,15/03/2021,16:50:00,15,03,2021
